0.97515625 0.03404300 0.05225675
0.98505625 0.52023100 0.20090772
0.99500625 3.19217100 0.41330177
1.00100025 7.76483700 1.51775665
1.00300225 5.94779000 1.38686541
1.00500625 10.59019600 1.80467580
1.00701225 9.63146100 1.86381955
1.00902025 13.94397800 2.23720295
1.01103025 20.33948600 2.71258703
1.01304225 29.08580000 3.13552159
1.01505625 30.13582700 3.34322181
1.01707225 40.40223900 3.87817016
1.01909025 52.32348900 4.49833770
1.02111025 67.42238500 4.80623162
1.02313225 104.99093100 5.95695277
1.02515625 132.71958500 7.23462801
1.02718225 182.32391500 8.42876961
1.02921025 274.11727700 10.71819779
1.03124025 444.48373400 14.01244122
1.03327225 695.80222400 18.44663640
1.03530625 1211.07223200 23.47671283
1.03734225 1815.48296500 31.66413707
1.03938025 2009.06012900 32.59444424
1.04142025 1510.64307700 26.52573153
1.04346225 949.83482000 17.81092063
1.04550625 675.07793200 14.17320404
1.04755225 455.07878000 12.67009069
1.04960025 363.97603900 11.08233483
1.05165025 278.69647100 10.00625211
1.05370225 230.22938500 8.54020507
1.05575625 171.82932400 6.84797779
1.05781225 155.89575300 7.36794364
1.05987025 133.72340400 6.84659366
1.06193025 126.68812000 6.05927794
1.06399225 101.37971900 5.88124661
1.06605625 94.47374500 5.66274940
1.06812225 78.97747600 5.19467663
1.07019025 74.62534300 5.11851296
1.07226025 65.20442900 4.67123018
1.07433225 60.89312100 4.48756784
1.07640625 64.81491100 4.22048918
1.07848225 51.66602000 4.11063383
1.08056025 45.79947800 3.78912115
1.08680625 43.40466200 1.68540091
1.09725625 34.99577600 1.53404221
1.10775625 27.42988300 1.33541661
1.11830625 22.91198400 1.21964233
1.12890625 21.09121600 1.14277985
1.13955625 19.21957300 1.07747225
1.15025625 16.65471600 0.99146773
1.16100625 16.67369900 1.00357463
1.17180625 16.07066400 0.96851309
1.18265625 13.80417900 0.88791605
1.19355625 13.87000800 0.90727084
1.20450625 12.74152600 0.87212550
1.23210000 11.50355200 0.40949828
1.27690000 9.76316100 0.37177308
1.32250000 8.88818700 0.35440543
1.36890000 7.91164500 0.33293268
1.41610000 7.61148500 0.32689553
1.46410000 7.27651500 0.34374174
1.51290000 6.32698100 0.31731267
1.56250000 7.25538600 0.33483939
1.61290000 6.24004600 0.30553688
1.66410000 6.02362500 0.29376224
1.71610000 5.66600700 0.31551682
1.76890000 5.50158300 0.30767290
1.82250000 5.00275400 0.28504601
1.87690000 4.75062300 0.27312164
1.93210000 5.06118300 0.28256919
1.98810000 4.33638900 0.25455192
2.04490000 4.25246100 0.24803407
2.10250000 4.10792000 0.24231064
2.16090000 3.75451900 0.22817988
2.22010000 3.46905200 0.21546434
2.28010000 3.61009900 0.22759229
2.34090000 3.22217900 0.21235348
2.40250000 3.06929400 0.20672405
2.46490000 3.30625800 0.21326493
2.52810000 3.23367500 0.20855127
2.59210000 2.91618300 0.19699035
2.65690000 2.69412800 0.18675169
2.72250000 2.52584700 0.17727836
2.78890000 1.90007200 0.15056087
2.85610000 1.18224000 0.11550952
2.92410000 0.84654200 0.10660985
2.99290000 0.86782700 0.10742750
3.06250000 0.54285000 0.08216386
3.13290000 0.33428200 0.06309250
3.20410000 0.13642900 0.04272338
3.27610000 0.21616800 0.04773793
3.34890000 0.30143800 0.05786421
3.42250000 0.20390600 0.04800977
3.49690000 0.32505700 0.05875381
3.57210000 0.23758700 0.05123663
3.64810000 0.33582800 0.06233069
3.72490000 0.33024900 0.06146743
3.80250000 0.33111500 0.06139028
3.88090000 0.34416000 0.06286604
3.96010000 0.28873200 0.05781061
4.04010000 0.37395700 0.06345369
4.12090000 0.32172900 0.05720479
4.20250000 0.19298700 0.04587319
4.28490000 0.29156400 0.05349170
4.36810000 0.15409600 0.04187034
4.45210000 0.19066900 0.04408104
4.53690000 0.22421100 0.04709186
4.62250000 0.14126700 0.03629466
4.70890000 0.09976100 0.03272032
4.79610000 0.22012900 0.04689852
4.88410000 0.23219200 0.04675406
4.97290000 0.25413100 0.05006014
5.06250000 0.31236100 0.05189367
5.15290000 0.13028400 0.03325588
5.24410000 0.26799300 0.04708879
5.33610000 0.21410900 0.04214903
5.42890000 0.15052700 0.03604937
5.52250000 0.10188300 0.02994663
5.61690000 0.15979100 0.03512901
5.71210000 0.07784500 0.02471372
5.80810000 0.11293800 0.02901320
5.90490000 0.11988800 0.03106317
6.00250000 0.05867000 0.02224916
6.10090000 0.05323800 0.02137869
6.20010000 0.10564000 0.02758974
6.30010000 0.07905700 0.02606259
6.40090000 0.09094500 0.02710516
6.50250000 0.10363700 0.02874098
6.60490000 0.05557100 0.02226052
7.02250000 0.06668584 0.00856918
7.56250000 0.05096544 0.00525671
8.12250000 0.04056592 0.00362945
8.70250000 0.03129005 0.00287136
9.61000000 0.01995149 0.00157240
10.89000000 0.01403912 0.00093436
12.25000000 0.00758233 0.00064547
13.69000000 0.00472465 0.00048441
15.21000000 0.00410149 0.00036511
16.81000000 0.00239734 0.00024972
18.49000000 0.00170274 0.00019863
20.25000000 0.00080645 0.00012658
22.09000000 0.00066417 0.00010818
24.01000000 0.00052119 0.00008737
26.01000000 0.00035956 0.00007803
28.62250000 0.00033080 0.00004819
33.06250000 0.00014148 0.00002793
39.06250000 0.00004612 0.00002056
45.56250000 0.00004416 0.00001733
52.56250000 0.00001876 0.00001366
